,Unnamed: 0,label_norm,speaker,headline_text,subject,stateinfo,partyaffiliation,barelytruecounts_norm,falsecounts_norm,halftruecounts_norm,mostlytrueocunts_norm,pantsonfirecounts_norm,twitter_handle,followers_norm,tweets_norm,clean,sentiment_vector,vader_polarity,sentiment_score,index,topic_number,lda_score,topic_top_words,cred_vector,label_bin
2720,2720,0.6404777209734632,hillary-clinton,Says Donald Trump saidas recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation.,"candidates-biography,homeland-security,immigration",New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,say donald trump saida recent week ago phoenix every undock person would subject deport,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2720,1,0.4451351463794708,support obama american never would trump educ creat obamacare candid,[-0.01212627  0.64047772  0.          0.44513515],5
2721,2721,0.055524101134036455,barack-obama,"Says his deficit plan made some adjustments to (Simpson-Bowles), and were putting it forward before Congress right now, a $4 trillion plan.","deficit,federal-budget",Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,say deficit plan made adjust simpson bowl put forward congress right trillion plan,"[0.184, 0.816, 0.0, -0.4019]",0,-0.4019,2721,6,0.7749665975570679,health care plan fund immigra american cost govern feder peopl,[ 0.33043285  0.0555241  -0.4019      0.7749666 ],4
2722,2722,-0.2369527087856769,ultraviolet,Says Jeb Bush appointed a guardian for the fetus of a rape survivor.,abortion,"Washington, D.C.",none,-0.7189309083880033,-0.7105870217294856,-0.621310789344505,-0.5897777836184335,-0.5252351519486811,UltraViolet,-0.4468537496195761,0.5624585958388496,say jeb bush appoint guardian fetus rape survivor,"[0.356, 0.455, 0.189, -0.4939]",0,-0.4939,2722,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[ 0.5624586  -0.23695271 -0.4939      0.1       ],3
2723,2723,0.055524101134036455,ann-kirkpatrick,"Says Sen. John McCain told dreamers that hell support the Dream Act, then he voted against it.",immigration,Arizona,democrat,-0.8051758283640578,-0.7105870217294856,-0.5770639763339265,-0.6115940925869354,-0.5252351519486811,Ann_Kirkpatrick,-0.4475720967763701,-0.7317907216419725,say sen john mccain told dreamer hell support dream act vote,"[0.266, 0.462, 0.272, -0.2263]",0,-0.2263,2723,8,0.3861199617385864,vote world take year time state candid spend republican fund,[-0.73179072  0.0555241  -0.2263      0.38611996],4
2724,2724,-1.4068599484645308,nicholas-mattiello,The Pell bridge is a tourism bridge essentially and not a commuter bridge.,"economy,infrastructure,recreation,state-budget,state-finances,tourism",Rhode Island,democrat,-0.8051758283640578,-0.6099423898174016,-0.6434341958497943,-0.6115940925869354,-0.5252351519486811,RISpeaker,-0.4478196532749712,-0.7927546327440803,pell bring tourism bring essential commit bring,"[0.0, 0.732, 0.268, 0.296]",0,0.29600000000000004,2724,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[-0.79275463 -1.40685995  0.296       0.1       ],2
2725,2725,0.6404777209734632,jerry-patterson,Says a portfolio managed by the Texas General Land Office earned 22 percent last year while the states emergency reserve account experienced a 1 percent gain.,"education,state-budget,state-finances",Texas,republican,-0.7620533683760305,-0.6770388110921243,-0.621310789344505,-0.5461451656814293,-0.5252351519486811,Patterson4TX,-0.4477413726650265,-0.6231443229278587,say portfolio manag text general land offic earn percent last year state emerg reserve account experienc percent gain,"[0.0, 0.833, 0.167, 0.5267]",0,0.5267,2725,5,0.3677284419536591,year state last highest american percent citi rate school budget,[-0.62314432  0.64047772  0.5267      0.36772844],5
2726,2726,1.5179081507326035,hillary-clinton,"Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined.","diversity,guns",New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,gun violence far lead caus death young african american men outstrip next nine caus death combin,"[0.544, 0.456, 0.0, -0.936]",-1,-0.936,2726,1,0.5499534010887146,support obama american never would trump educ creat obamacare candid,[-0.01212627  1.51790815 -0.936       0.5499534 ],6
2727,2727,0.055524101134036455,barack-obama,"Under Republican economic policies, the typical American family saw their incomes fall by about 6 percent.","economy,families",Illinois,democrat,2.2133963707978466,1.6713359335231688,2.896310844996488,2.944464269278895,0.14750343607264618,BarackObama,2.908789232926601,0.33043285322761273,republican econom police topic american famili saw incom fall percent,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2727,0,0.7749353647232056,percent want said republican increas company wisconsin citi plan text,[0.33043285 0.0555241  0.         0.77493536],4
2728,2728,0.055524101134036455,tom-barrett,Using a surcharge on the cigarette tax to help pay for a new downtown sports arena is not feasible under state law.,taxes,Wisconsin,democrat,-0.7189309083880033,-0.542845968542679,-0.4664469438074802,-0.5025125477444253,-0.300988955941572,Barrett4MKE,-0.44746835520036254,-0.6632788977367464,use surcharge cigarette tax help pay new downtown sport arena feasible state law,"[0.093, 0.728, 0.179, 0.3182]",0,0.3182,2728,5,0.5499720573425293,year state last highest american percent citi rate school budget,[-0.6632789   0.0555241   0.3182      0.54997206],4
2729,2729,0.6404777209734632,tom-harkin,Says employers are still allowed to pay people with disabilities below the minimum wage.,"civil-rights,disability,income,jobs,market-regulation,workers",Iowa,democrat,-0.8051758283640578,-0.6770388110921243,-0.621310789344505,-0.5897777836184335,-0.5252351519486811,SenatorHarkin,-0.4472066923777068,-0.6164673231404849,say employ still allow pay peopl disable minimum wage,"[0.136, 0.68, 0.184, 0.128]",0,0.128,2729,3,0.5499695539474487,presid peopl every obama america half offic barack money cost,[-0.61646732  0.64047772  0.128       0.54996955],5
2730,2730,0.6404777209734632,jd-alexander,"Says using E-Verify is a fair amount of cost, about $20 per person that does not match.",immigration,Florida,republican,-0.8051758283640578,-0.6770388110921243,-0.621310789344505,-0.5897777836184335,-0.4504864199463114,Jdalexander64,-0.4478600112783205,-0.2216534226696908,say use e verify fair amount cost per person match,"[0.0, 0.777, 0.223, 0.3182]",0,0.3182,2730,6,0.5499669909477234,health care plan fund immigra american cost govern feder peopl,[-0.22165342  0.64047772  0.3182      0.54996699],5
2731,2731,-0.2369527087856769,ann-coulter,There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.,"nuclear,pundits,science",New York,republican,-0.7189309083880033,-0.6099423898174016,-0.5770639763339265,-0.6115940925869354,-0.2262402239392023,AnnCoulter,-0.3802346100454256,2.2716979653218776,grow bodi evil radiant excess govern say minimum amount expos actual good reduc case cancer,"[0.341, 0.426, 0.233, -0.5859]",0,-0.5859,2731,2,0.5499716997146606,administr year govern peopl time obama offic nation last said,[ 2.27169797 -0.23695271 -0.5859      0.5499717 ],3
2732,2732,-1.4068599484645308,scott-walker,"Wisconsin has created just under 100,000 jobs since he took office.","job-accomplishments,jobs",Wisconsin,republican,0.3160081313246496,0.6648896144023289,0.06451481231946221,0.26105826615314576,0.2970009000773856,ScottWalker,-0.4389741973794483,0.2683077247711789,wisconsin creat job sinc took offic,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2732,2,0.386395126581192,administr year govern peopl time obama offic nation last said,[ 0.26830772 -1.40685995  0.          0.38639513],1
2733,2733,0.6404777209734632,hillary-clinton,"In New Jersey, Gov. Christie vetoed legislation to extend early voting.",elections,New York,democrat,0.9197225711570304,0.2623110867539929,0.8830808530151649,1.0464453890192191,-0.0019940279320932,HillaryClinton,0.3273927842085046,-0.0121262662985175,new jersey gov christi veto legis extend early vote,"[0.0, 0.825, 0.175, 0.1779]",0,0.1779,2733,8,0.5499812364578247,vote world take year time state candid spend republican fund,[-0.01212627  0.64047772  0.1779      0.54998124],5
2734,2734,-1.4068599484645308,donald-trump,Were the most highly taxed nation in the world.,taxes,New York,republican,1.9115391508816564,3.1139089909297057,0.4848595359199583,0.19560933924763965,4.03443750019587,realDonaldTrump,1.4568784655349833,2.2356276512531306,high tax nation world,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2734,8,0.6999165415763855,vote world take year time state candid spend republican fund,[ 2.23562765 -1.40685995  0.          0.69991654],2
2735,2735,0.6404777209734632,mike-collins,"Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by $10,000.","environment,market-regulation",Georgia,republican,-0.7620533683760305,-0.7105870217294856,-0.621310789344505,-0.5897777836184335,-0.5252351519486811,MIKECOLLINS99,-0.4478037124962188,-0.030850896137022073,say feder regul adopt increas cost vehicle busi,"[0.0, 0.805, 0.195, 0.1779]",0,0.1779,2735,6,0.7749614715576172,health care plan fund immigra american cost govern feder peopl,[-0.0308509   0.64047772  0.1779      0.77496147],5
2736,2736,0.055524101134036455,allen-west,"In Afghanistan ""the (military) leadership has proposed a new medal, an award for 'Courageous Restraint' ... for 'NOT FIRING BACK.' ""","afghanistan,military",Florida,republican,-0.5464410684358946,-0.4086531259932336,-0.5770639763339265,-0.5897777836184335,-0.2262402239392023,AllenWest,-0.42405593734985175,0.1974008900726558,afghanistan military leadership propos new medal award courage restraint fire back,"[0.125, 0.365, 0.51, 0.8126]",1,0.8126,2736,0,0.10000000149011612,percent want said republican increas company wisconsin citi plan text,[0.19740089 0.0555241  0.8126     0.1       ],4
2737,2737,-0.2369527087856769,kathie-tovo,Says one of Austin City Council Member Randi Shades biggest contributors is the lobbyist for the Formula 1 racetrack planned outside Austin.,"city-budget,city-government,ethics",Texas,democrat,-0.7620533683760305,-0.7105870217294856,-0.6434341958497943,-0.5679614746499314,-0.5252351519486811,kathietovo,-0.4477654736043306,-0.7791829049153968,say one austin citi council member rand shade biggest contributor lobbyist formula racetrack plan outside austin,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2737,0,0.6999592185020447,percent want said republican increas company wisconsin citi plan text,[-0.7791829  -0.23695271  0.          0.69995922],3
2738,2738,-1.4068599484645308,lee-fisher,Rob Portman is the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China.,economy,Ohio,democrat,-0.7189309083880033,-0.6770388110921243,-0.621310789344505,-0.5679614746499314,-0.5252351519486811,fisher4justice,-0.4478688040094577,-0.6515941481088423,rob portman one actual suck job mason valley sent china,"[0.448, 0.552, 0.0, -0.7579]",0,-0.7579,2738,9,0.5499626994132996,budget billion vote right bill american democrat state sent spend,[-0.65159415 -1.40685995 -0.7579      0.5499627 ],2
2739,2739,0.6404777209734632,tim-kaine,Says former Sen. George Allen voted four times to raise his own pay.,voting-record,Virginia,democrat,-0.4601961484598401,-0.6099423898174016,-0.3115830982704553,-0.28434945805940504,-0.5252351519486811,timkaine,-0.4166006818298891,-0.08818600300686166,say former sen george allen vote four time rais pay,"[0.135, 0.865, 0.0, -0.1027]",0,-0.1027,2739,8,0.6999726295471191,vote world take year time state candid spend republican fund,[-0.088186    0.64047772 -0.1027      0.69997263],5
2740,2740,0.6404777209734632,sherrod-brown,Eighty-seven percent of private insurance plans currently include (abortion) coverage.,"abortion,health-care",Ohio,democrat,-0.6758084483999761,-0.5763941791800403,-0.5328171633233479,-0.4370636208389192,-0.4504864199463114,SenSherrodBrown,-0.4361964217962572,-0.3734825917477976,eight seven percent privat insur plan current includ abort coverage,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2740,0,0.6999693512916565,percent want said republican increas company wisconsin citi plan text,[-0.37348259  0.64047772  0.          0.69996935],5
2741,2741,0.6404777209734632,gina-raimondo,"Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country, which is 60 percent higher than the national average.","economy,federal-budget,government-efficiency,health-care,medicaid,poverty,public-health,market-regulation,state-budget,state-finances,states,taxes",Rhode Island,democrat,-0.7189309083880033,-0.6770388110921243,-0.5991873828392158,-0.5025125477444253,-0.4504864199463114,GovRaimondo,-0.4457338466551625,-0.20285621674654086,rode island second highest per enrolled medicaid cost state country percent higher nation averag,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2741,5,0.3671769499778748,year state last highest american percent citi rate school budget,[-0.20285622  0.64047772  0.          0.36717695],5
2742,2742,-0.2369527087856769,newt-gingrich,One estimate says there may be three times as much oil in the United States as there is in Saudi Arabia.,"energy,message-machine-2012",Georgia,republican,-0.11521646855562245,-0.2073638621690657,-0.200966065744009,-0.3934310029019152,0.2970009000773856,newtgingrich,-0.38092047470265866,0.08933510003570498,one estim say may three time much oil unit state saudi arabia,"[0.0, 1.0, 0.0, 0.0]",0,0.0,2742,5,0.6999179720878601,year state last highest american percent citi rate school budget,[ 0.0893351  -0.23695271  0.          0.69991797],3
2743,2743,0.6404777209734632,josh-hawley,Says he fought Obama at the Supreme Court and won.,supreme-court,Missouri,republican,-0.8051758283640578,-0.7105870217294856,-0.6434341958497943,-0.5897777836184335,-0.5252351519486811,HawleyMO,-0.4463638237011744,-0.6079759212369771,say fought obama supreme court,"[0.258, 0.337, 0.404, 0.3182]",1,0.3182,2743,4,0.3055952489376068,percent obama text barack million nation presid rate sinc debt,[-0.60797592  0.64047772  0.3182      0.30559525],5
