,clean,sentiment,polarity
4380,cap trade bill congress prevent sell home without permits epa administr,0.0,0
4381,green gdp size dalla fort worth metroplex,0.6000000238418579,1
4382,say david dewhurst skip nine candid forum announc u sent candidacy,-0.10000000149011612,0
4383,american peopl say dont touch social secur dont touch medical dont cut defens that percent feder budget,-0.6000000238418579,-1
4384,trey ravel even qualifi drive lee county school bus point yet occupy seat congress,0.0,0
4385,mani great scholar say anchor babi cover th amend,0.6000000238418579,1
4386,tran pacify partnership,0.0,0
4387,obama ten point plan chang second amend ban manufactur sale possess handgun,-0.6000000238418579,-1
4388,texan spend billion gamble neighbor state every year,0.0,0
4389,text outstrip nation poverty rate sinc least,-0.10000000149011612,0
4390,weve muslim america sinc george washington,-0.30000001192092896,-1
4391,say bernie sander oppos requir child k educ,0.0,0
4392,alaska attorney general u sent candid dan sullivan success fought protect second amend right pass stand ground,0.5,1
4393,abid environment protect agency rule mine drill take caution disturb bodi water bare bigger puddle,-0.20000000298023224,0
4394,say polit ippon brought protest state,-0.6000000238418579,-1
4395,rural school face highest dropout rate lowest college enroll rate lowest averag teacher salary,-0.10000000149011612,0
4396,jeb bush donald trump differ immigra spoiler alert dont,0.30000001192092896,1
4397,white hous promis u spend would keep unemploy percent,0.0,0
4398,say mike gallant plan would cut social secur benefit two third senior,0.0,0
4399,alaska sen lisa murkowski mark begin vote much percent time togeth,0.10000000149011612,0
4400,text nation new gun purchas behind california,0.10000000149011612,0
4401,product risen percent yet wage stay flat million peopl poverty country,-0.20000000298023224,0
4402,presid gave auto company law,0.0,0
4403,richest peopl world wealth bottom half global popul,0.10000000149011612,0
4404,swine flu broke anoth democrat presid jimmy carter,-0.800000011920929,-1
4405,earth warm last year,0.20000000298023224,0
4406,gov palin somebody actual believ climat chang man made,0.0,0
4407,even employe union ir peopl charg enforce law beg let law,-0.5,-1
4408,act allow milwaukee county save money million short need fill hole left million cut state aid,-0.10000000149011612,0
4409,million american could four year college scholarship money squander iraq million teacher could hire last year squander money,0.0,0
4410,obama administr drill produc domes energy supply ever,0.20000000298023224,0
4411,feder law requir resid participa u govern american community survey,0.10000000149011612,0
4412,deploy text nation guard text mexico border police work apprehend border decline percent,-0.6000000238418579,-1
4413,sinc world war ii gerald ford bill clinton wors rate seven month presid obama,-0.699999988079071,-1
4414,barack obama health care propos got health care plan like keep,0.4000000059604645,1
4415,feder inquiry corridor hillary clinton whitewash next day noth medium,-0.10000000149011612,0
4416,democrat parti oldest continu polit parti world,0.6000000238418579,1
4417,major immigra issu pole vulgarian romanian werent contribut econom unemploy rate among pole britain lower unemploy rate among brit,0.0,0
4418,health care law everybody lower rate better quality care better access,0.20000000298023224,0
4419,hillary clinton want wave white flag current set date withdraw,0.10000000149011612,0
4420,member congress requir obamacare obama member administr gold plate health care plan theyr,-0.30000001192092896,-1
4421,trump health secretary pick want medical phaseout summer,0.5,1
4422,health insur company deny treatment prescribe doctor,-0.6000000238418579,-1
4423,unit state longer top nation globe infrastructure fallen th,0.5,1
4424,averag famili spend rough year energy cost like energy tax last seven year three time topic american famili receiv bush tax cut,0.5,1
4425,rode island could tell camper couldnt figure gun,-0.30000001192092896,-1
4426,say unit state trade much develop nation,0.4000000059604645,1
4427,state agency want fire employe spent four hour per day watch pornography state employ commits reinstate person,-0.800000011920929,-1
4428,increas fuel offici standard mile gallon would import zero oil middle east,-0.30000001192092896,-1
4429,say u sent rival eric hold refus pay property tax taken court,-0.6000000238418579,-1
4430,ted cruz longest serv solicitor general histori text,0.30000001192092896,1
4431,today home sale near percent worst crisi,-0.800000011920929,-1
4432,poll legal sex marriage drama chang,0.10000000149011612,0
4433,mccain campaign labor obama tie acorn,0.0,0
4434,hous health care bill cometh like percent peopl would elim even get public option,0.0,0
4435,new mexico second hollywood tax incent film industry,0.20000000298023224,0
4436,anywhere world someon us mobil phone e mail internet gps enjoy benefit american miracle,0.30000001192092896,1
4437,say text republican nomine get percent latino vote averag,0.0,0
4438,sent mccain would pay part health care plan make drastic cut medical billion worth,-0.20000000298023224,0
4439,say oregon polit tax credit cometh every state state,0.0,0
4440,unit state doesn highest murder rate among develop country look russia look brazil country time higher murder rate unit state,-0.4000000059604645,-1
4441,presid barack obama police result gas price reduc per gallon sworn today,-0.5,-1
4442,march capture fought democrat prescript drug benefit senior dennis kucinich vote,0.10000000149011612,0
4443,releas extend financi review anybody histori polit dont learn much tax return,-0.10000000149011612,0
4444,obama administr will leak exist stuxnet comput worm use iran allow enemy learn secret oper,0.20000000298023224,0
4445,susan rice spoke bengali sunday news show said al maida might involv al maida affils might involv non al maida libyan extremist think demons effort play,-0.4000000059604645,-1
4446,wisconsin effect unemploy rate percent,0.0,0
4447,milwaukee polic depart seize near mani firearm year much larger new york citi polic depart,0.4000000059604645,1
4448,congresswoman ro lehtinen long record vote va backlog fix,-0.10000000149011612,0
4449,among obama pet project bill would commit u spend percent gross nation product foreign aid,-0.699999988079071,-1
4450,say presid obama there substantia increas feder govern job,0.0,0
4451,second highest torpor tax rate among trade partner,0.30000001192092896,1
4452,say tuition paid every oregon univers student annual go pay cost per,0.4000000059604645,1
4453,american lose life gun violence year,0.10000000149011612,0
4454,transport financ,0.10000000149011612,0
4455,bill cap carbon miss could cost ohio job,0.0,0
4456,candid listen governor oppos state tuition iller immigra,0.10000000149011612,0
4457,constitute written percent peopl country could vote,0.0,0
4458,obama propos tax hike sinc take offic,-0.10000000149011612,0
4459,say obama flip flop gas tax holiday,0.10000000149011612,0
4460,ukraine orang revolt first color revolt,0.20000000298023224,0
4461,mccollum admit think subprime mortgage crisi big deal tell report thought subprime collapse eager medium investor end world,-0.20000000298023224,0
4462,every month anoth u born hispana turn becom elim vote,0.0,0
4463,health bill plan compar effect research would use govern ration care,0.0,0
4464,support first new nuclear power plant three dead,0.0,0
4465,gov kasih ohio wage increas billion,0.5,1
4466,new carbon regul increas elect bill billion every year potenti put averag peopl work every year,0.30000001192092896,1
4467,atari dont really work,-0.6000000238418579,-1
4468,new jersey highest property tax nation littl highest property tax nation doubl nation averag,0.4000000059604645,1
4469,new tax increas went effect jan pass afford care act aka obamacare,0.0,0
4470,one first state u build sewer bring treatment plant line,0.10000000149011612,0
4471,politifact text gave david dewhurst tv ad pant fire rate outrage lie,-0.800000011920929,-1
4472,issu immigra alon next impose find police differ donald trump congressman joe heck,0.0,0
4473,say rob portman said auto rescue lousy deal ohio,-0.8999999761581421,-1
4474,alway said offshore drill state still say,0.0,0
4475,smog invent los angel name invent fellow catch came idea call smog,0.30000001192092896,1
4476,say property insur rate go rick scott sign bill prevent state regul insur,0.4000000059604645,1
